Key,X,radius,yaxis,Y,room_id,host_id,room_type,type_num,country,city,neighborhood,address,reviews,overall_sa,accommodat,bedrooms,bathrooms,price,price2,deleted,minstay,timestamp,latitude,longitude,survey_i,town_id,town,subregion,COUNT
1251,-71.136628,3,351.0391921,42.38606,1401291,2131701,Entire home/apt,1,United States,Cambridge,Cambridge,Alpine Street,12,5,,3,2.5,550,1100,0,2,49:15.4,42.38606,-71.136628,2,49,Cambridge,INNER CORE,1
2380,-71.105531,3,352.5816557,42.369741,4597338,6645385,Entire home/apt,1,United States,Cambridge,Cambridge,Lee Street,3,5,4,2,1,550,1100,0,1,22:24.9,42.369741,-71.105531,2,49,Cambridge,INNER CORE,1
3700,-71.132295,3,352.0304133,42.382631,4440521,18928698,Entire home/apt,1,United States,Cambridge,Cambridge,Concord Avenue,0,0,,3,2,550,1100,0,7,13:34.6,42.382631,-71.132295,2,49,Cambridge,INNER CORE,1
3731,-71.082741,3,353.3566039,42.364688,6949378,30283594,Entire home/apt,1,United States,Cambridge,Cambridge,Third Street,0,0,5,2,2,559,1118,0,1,04:45.2,42.364688,-71.082741,2,49,Cambridge,INNER CORE,1
3016,-71.102609,3,352.9213248,42.364662,6072640,6050024,Entire home/apt,1,United States,Cambridge,Cambridge,Franklin Street,1,4,,2,2,600,1200,0,2,36:04.9,42.364662,-71.102609,2,49,Cambridge,INNER CORE,1
3694,-71.107064,3,352.5720704,42.365786,5794946,12553789,Entire home/apt,1,United States,Cambridge,Cambridge,Western Avenue,0,0,,3,1,600,1200,0,3,02:22.4,42.365786,-71.107064,2,49,Cambridge,INNER CORE,1
3775,-71.106212,3,350.9831215,42.37057,981948,5378068,Entire home/apt,1,United States,Cambridge,Cambridge,Crawford Street,0,0,2,1,1,600,1200,0,3,09:49.2,42.37057,-71.106212,2,49,Cambridge,INNER CORE,1
2145,-71.106027,3,350.4891408,42.375002,2545044,999992,Entire home/apt,1,United States,Cambridge,Cambridge,Cambridge Street,4,4,,6,4.5,750,1500,0,7,37:34.8,42.375002,-71.106027,2,49,Cambridge,INNER CORE,1
3729,-71.10967,3,352.5773903,42.359788,4333352,12583292,Entire home/apt,1,United States,Cambridge,Cambridge,Putnam Avenue,0,0,3,2,1,775,1550,0,1,05:36.7,42.359788,-71.10967,2,49,Cambridge,INNER CORE,1
3713,-71.107779,3,350.6184941,42.365845,6656340,26228546,Entire home/apt,1,United States,Cambridge,Cambridge,Franklin Street,0,0,,5,4.5,900,1800,0,7,49:09.0,42.365845,-71.107779,2,49,Cambridge,INNER CORE,1
3304,-71.108557,3,354.635065,42.36899,6552687,4898050,Private room,2,United States,Cambridge,Cambridge,Massachusetts Avenue,0,0,1,1,1,1000,2000,0,1,19:23.2,42.36899,-71.108557,1,49,Cambridge,INNER CORE,1
3308,-71.108113,3,353.5932125,42.36895,6466932,4898050,Private room,2,United States,Cambridge,Cambridge,Massachusetts Avenue,0,0,1,1,1,1000,2000,0,1,05:44.6,42.36895,-71.108113,1,49,Cambridge,INNER CORE,1
111,-71.127693,3,352.3776872,42.395473,358024,1811939,Private room,2,United States,Mid-Cambridge,Cambridge,Rice St,96,5,2,1,1,60,120,0,1,59:50.2,42.395473,-71.127693,1,49,Cambridge,INNER CORE,1
395,-71.121869,3,353.9160873,42.383828,425786,19705,Shared room,3,United States,Mid-Cambridge,Cambridge,Concord Ave,41,5,1,1,1,96,192,0,3,53:48.6,42.383828,-71.121869,2,49,Cambridge,INNER CORE,1
1362,-71.11074,3,353.4396504,42.370222,422469,1996125,Private room,2,United States,Mid-Cambridge,Cambridge,Dana Pl,10,4,2,1,1,175,350,0,1,13:42.0,42.370222,-71.11074,1,49,Cambridge,INNER CORE,1
768,-71.111055,3,352.7291517,42.371249,405144,2018955,Entire home/apt,1,United States,Mid-Cambridge,Cambridge,Ellery St,23,5,4,1,1,225,450,0,2,11:34.1,42.371249,-71.111055,2,49,Cambridge,INNER CORE,1
1670,-71.121915,3,353.8300265,42.380834,424885,19705,Entire home/apt,1,United States,Mid-Cambridge,Cambridge,Concord Ave,7,5,3,1,1,285,570,0,3,20:31.9,42.380834,-71.121915,2,49,Cambridge,INNER CORE,1
2663,-71.082484,3,354.9971511,42.365345,197109,25188,Entire home/apt,1,United States,Mid-Cambridge,Cambridge,Binney St,2,4.5,5,2,2,289,578,0,4,28:52.0,42.365345,-71.082484,2,49,Cambridge,INNER CORE,1
971,-71.089087,3,351.6867175,42.373626,445407,2212429,Entire home/apt,1,United States,Mid-Cambridge,Cambridge,Plymouth St,17,5,,3,1,350,700,0,2,27:26.4,42.373626,-71.089087,2,49,Cambridge,INNER CORE,1
396,-71.120315,3,354.9967428,42.385154,4760374,24400805,Private room,2,United States,Somerville,Cambridge,Elm Street,40,4.5,1,1,1.5,55,110,0,2,01:26.2,42.385154,-71.120315,1,49,Cambridge,INNER CORE,1
574,-71.120388,3,352.0551526,42.389992,4757937,24400805,Private room,2,United States,Somerville,Cambridge,Elm Street,30,4.5,2,1,2,65,130,0,2,37:46.4,42.389992,-71.120388,1,49,Cambridge,INNER CORE,1
807,-71.120244,3,353.1050406,42.390457,4724360,24400805,Private room,2,United States,Somerville,Cambridge,Elm Street,21,4.5,2,1,1,70,140,0,2,11:14.2,42.390457,-71.120244,1,49,Cambridge,INNER CORE,1
117,-71.128062,3,351.1266817,42.387938,203669,977147,Private room,2,United States,Somerville,Cambridge,College Ave,93,5,1,1,,90,180,0,1,13:37.6,42.387938,-71.128062,1,49,Cambridge,INNER CORE,1
1002,-71.101883,3,351.880907,42.373937,5365197,2861941,Private room,2,United States,Somerville,Cambridge,Springfield Street,16,5,1,1,1,95,190,0,1,03:10.3,42.373937,-71.101883,1,49,Cambridge,INNER CORE,1
3717,-71.124468,3,353.6938254,42.394132,6869391,20574923,Entire home/apt,1,United States,Somerville,Cambridge,Day Street,0,0,2,0,1,100,200,0,1,50:37.4,42.394132,-71.124468,2,274,Somerville,INNER CORE,1
542,-71.128981,3,352.2817845,42.388174,365220,1694399,Entire home/apt,1,United States,Somerville,Cambridge,Day St,32,5,2,0,1,145,290,0,3,34:46.3,42.388174,-71.128981,2,49,Cambridge,INNER CORE,1
254,-71.089668,3,354.4618624,42.372882,3006817,4354786,Entire home/apt,1,United States,Somerville,Cambridge,South Street,57,5,4,2,1,189,378,0,3,29:19.9,42.372882,-71.089668,2,49,Cambridge,INNER CORE,1
693,-71.095829,3,353.4430061,42.369861,1315920,7148538,Entire home/apt,1,United States,Somerville,Cambridge,Beacon Street,26,5,,2,2,400,800,0,,31:39.4,42.369861,-71.095829,2,49,Cambridge,INNER CORE,1
1423,-71.152456,3,350.182814,42.374415,3519954,1152305,Private room,2,United States,Watertown,Cambridge,Belmont Street,9,5,2,1,1,65,130,0,3,15:00.0,42.374415,-71.152456,1,314,Watertown,INNER CORE,1
1871,-71.150542,3,354.2515726,42.375144,3475883,1152305,Private room,2,United States,Watertown,Cambridge,Belmont Street,5,5,1,1,1,65,130,0,3,02:45.6,42.375144,-71.150542,1,49,Cambridge,INNER CORE,1
2236,-71.1097,3,350.1444949,42.377852,6156850,21819215,Private room,2,United States,Cambridge,"Cambridge St, Cambridg",Cambridge St,3,5,2,1,0.5,75,150,0,2,38:03.4,42.377852,-71.1097,1,49,Cambridge,INNER CORE,1
2849,-71.102432,3,353.9850469,42.373737,6902883,159730,Private room,2,United States,Cambridge,"Cambridge St, Cambridg",Cambridge St,1,4,2,1,1,95,190,0,1,51:32.0,42.373737,-71.102432,1,49,Cambridge,INNER CORE,1
2157,-71.096838,3,351.5701943,42.374378,6765584,435462,Entire home/apt,1,United States,Cambridge,"Cambridge St, Cambridg",Cambridge St,4,5,4,2,1,95,190,0,1,56:16.8,42.374378,-71.096838,2,49,Cambridge,INNER CORE,1
2290,-71.09686,3,351.9914019,42.414357,6480987,30912033,Private room,2,United States,Medford,"Carolina St, Medfor",Carolina St,3,4.5,2,1,1.5,80,160,0,1,46:38.4,42.414357,-71.09686,1,176,Medford,INNER CORE,1
1376,-71.093563,3,354.6695036,42.32834,5435188,3206016,Private room,2,United States,Boston,"Cedar St, Bosto",Cedar St,10,4.5,2,1,2,65,130,0,1,20:26.0,42.32834,-71.093563,2,35,Boston,INNER CORE,1
2304,-71.097648,3,351.3529846,42.362759,19581,74249,Private room,2,United States,Cambridge,Central Square,Windsor St,3,4.5,1,1,1,115,230,0,5,14:46.3,42.362759,-71.097648,2,49,Cambridge,INNER CORE,1
712,-71.104255,3,350.6589577,42.361087,219471,444945,Entire home/apt,1,United States,Cambridge,Central Square,Watson St,25,4.5,2,1,1,160,320,0,3,22:36.2,42.361087,-71.104255,2,49,Cambridge,INNER CORE,1
1746,-71.097541,3,354.2747754,42.36381,27498,74249,Private room,2,United States,Cambridge,Central Square,Windsor St,6,4.5,2,1,1,175,350,0,3,14:01.3,42.36381,-71.097541,1,49,Cambridge,INNER CORE,1
2511,-71.096449,3,351.4531865,42.362702,106474,74249,Private room,2,United States,Cambridge,Central Square,Windsor St,2,4.5,3,1,1,225,450,0,5,48:42.0,42.362702,-71.096449,1,49,Cambridge,INNER CORE,1
2998,-71.110826,3,352.6542373,42.341805,4332035,9419684,Entire home/apt,1,United States,Brookline,"Chapel Street, Brooklin",Chapel Street,1,0,3,1,1,259,518,0,3,02:05.9,42.341805,-71.110826,2,46,Brookline,INNER CORE,1
1763,-71.090143,3,352.7789055,42.347555,6432475,11664546,Private room,2,United States,Boston,"Charlesgate, Bosto",Charlesgate,6,5,4,1,1,130,260,0,1,23:44.5,42.347555,-71.090143,1,35,Boston,INNER CORE,1
2418,-71.055238,3,351.1282037,42.375731,4925342,22881356,Entire home/apt,1,United States,Boston,Charlestown,3rd Avenue,3,5,2,1,1,50,100,0,1,38:01.5,42.375731,-71.055238,2,35,Boston,INNER CORE,1
680,-71.059436,3,351.5639935,42.377459,5546594,15899107,Private room,2,United States,Boston,Charlestown,Bunker Hill Street,26,5,2,1,1,65,130,0,2,01:40.0,42.377459,-71.059436,1,35,Boston,INNER CORE,1
272,-71.061916,3,353.7820208,42.379633,1445064,4724006,Private room,2,United States,Boston,Charlestown,Mystic Street,53,4.5,1,1,1,89,178,0,1,16:54.8,42.379633,-71.061916,1,35,Boston,INNER CORE,1
1080,-71.065836,3,350.8344788,42.382268,2660908,3594203,Entire home/apt,1,United States,Boston,Charlestown,Belmont Street,15,5,4,1,1,99,198,0,1,37:32.3,42.382268,-71.065836,2,35,Boston,INNER CORE,1
1691,-71.051324,3,351.4775681,42.377724,5684598,29472153,Entire home/apt,1,United States,Boston,Charlestown,1st Avenue,7,5,2,1,1,99,198,0,2,08:54.0,42.377724,-71.051324,2,35,Boston,INNER CORE,1
606,-71.062797,3,354.4332514,42.377855,1658983,8792144,Entire home/apt,1,United States,Boston,Charlestown,Cross Street,29,4.5,3,1,1,120,240,0,2,52:55.0,42.377855,-71.062797,2,35,Boston,INNER CORE,1
731,-71.068291,3,352.4207507,42.380182,5174821,26766201,Private room,2,United States,Boston,Charlestown,Auburn Street,24,4.5,2,1,1,120,240,0,1,43:04.8,42.380182,-71.068291,1,35,Boston,INNER CORE,1
882,-71.059418,3,353.0922369,42.374758,1102623,5622624,Private room,2,United States,Boston,Charlestown,Winthrop Street,19,5,2,1,1,120,240,0,,52:26.2,42.374758,-71.059418,1,35,Boston,INNER CORE,1
681,-71.060804,3,353.4143156,42.375675,189965,205107,Private room,2,United States,Boston,Charlestown,Monument Ave,26,4.5,2,1,1,125,250,0,3,11:13.4,42.375675,-71.060804,1,35,Boston,INNER CORE,1
642,-71.051363,3,352.8149056,42.376385,2167993,317841,Entire home/apt,1,United States,Boston,Charlestown,13th Street,28,5,2,1,1,149,298,0,1,57:49.4,42.376385,-71.051363,2,35,Boston,INNER CORE,1
715,-71.0598,3,350.7787538,42.375389,3595122,17263899,Entire home/apt,1,United States,Boston,Charlestown,Main Street,25,5,3,1,1,150,300,0,2,39:08.6,42.375389,-71.0598,2,35,Boston,INNER CORE,1
3111,-71.052484,3,352.3861103,42.375427,5559098,9195090,Entire home/apt,1,United States,Boston,Charlestown,8th Street,1,5,3,1,1,150,300,0,3,04:07.0,42.375427,-71.052484,2,35,Boston,INNER CORE,1
3113,-71.064683,3,352.1853147,42.378423,5903011,30238002,Entire home/apt,1,United States,Boston,Charlestown,Bartlett Street,1,5,3,1,1,150,300,0,1,32:10.8,42.378423,-71.064683,2,35,Boston,INNER CORE,1
1159,-71.061769,3,350.0669495,42.378533,77681,416912,Private room,2,United States,Boston,Charlestown,Elm St,13,4.5,2,1,1,160,320,0,2,28:36.2,42.378533,-71.061769,1,35,Boston,INNER CORE,1
1079,-71.0648,3,350.9341556,42.377678,4402259,22851843,Entire home/apt,1,United States,Boston,Charlestown,Bartlett Street,15,5,2,0,1,173,346,0,1,18:54.8,42.377678,-71.0648,2,35,Boston,INNER CORE,1
1518,-71.061818,3,354.1542358,42.378334,82637,416912,Private room,2,United States,Boston,Charlestown,Elm St,8,3,2,1,1,175,350,0,2,08:48.0,42.378334,-71.061818,1,35,Boston,INNER CORE,1
150,-71.063433,3,353.3542006,42.378079,619142,501427,Entire home/apt,1,United States,Boston,Charlestown,Green St,80,4.5,2,1,1,175,350,0,3,16:36.8,42.378079,-71.063433,2,35,Boston,INNER CORE,1
2059,-71.069149,3,351.9939475,42.379717,4593057,23808733,Private room,2,United States,Boston,Charlestown,Oak Street,4,4.5,3,1,1,175,350,0,3,12:27.3,42.379717,-71.069149,1,35,Boston,INNER CORE,1
3858,-71.064048,3,354.4924022,42.379922,6236230,31683405,Entire home/apt,1,United States,Boston,Charlestown,Sheafe Street,0,0,4,1,1,175,350,0,3,31:52.5,42.379922,-71.064048,2,35,Boston,INNER CORE,1
3859,-71.064967,3,353.5450415,42.378476,4525875,23462166,Entire home/apt,1,United States,Boston,Charlestown,Russell Street,0,0,,2,2,175,350,0,4,57:05.7,42.378476,-71.064967,2,35,Boston,INNER CORE,1
3107,-71.062453,3,350.7218549,42.380411,6378076,15020804,Entire home/apt,1,United States,Boston,Charlestown,Medford Street,1,5,3,1,1,180,360,0,1,07:28.0,42.380411,-71.062453,2,35,Boston,INNER CORE,1
2417,-71.068582,3,351.5400719,42.383299,5592866,28185704,Entire home/apt,1,United States,Boston,Charlestown,Bunker Hill Street,3,5,2,1,1,190,380,0,2,51:24.1,42.383299,-71.068582,2,35,Boston,INNER CORE,1
665,-71.060435,3,354.3342367,42.377387,182613,875739,Entire home/apt,1,United States,Boston,Charlestown,Bunker Hill St,27,4.5,,2,1,195,390,0,6,21:13.6,42.377387,-71.060435,2,35,Boston,INNER CORE,1
54,-71.063764,3,353.1383509,42.377579,93505,501427,Entire home/apt,1,United States,Boston,Charlestown,Green St,134,4.5,4,2,1,199,398,0,3,58:29.2,42.377579,-71.063764,2,35,Boston,INNER CORE,1
1833,-71.062559,3,353.208251,42.372976,5076880,23850983,Entire home/apt,1,United States,Boston,Charlestown,Main Street,6,5,3,2,1,200,400,0,2,13:46.3,42.372976,-71.062559,2,35,Boston,INNER CORE,1
2416,-71.061648,3,350.1210891,42.376494,6268805,2644382,Entire home/apt,1,United States,Boston,Charlestown,Concord Street,3,5,3,1,1,200,400,0,,33:50.4,42.376494,-71.061648,2,35,Boston,INNER CORE,1
3362,-71.063241,3,351.8038076,42.380055,7053454,36992931,Private room,2,United States,Boston,Charlestown,Hill Street,0,0,2,1,1,200,400,0,1,03:14.5,42.380055,-71.063241,1,35,Boston,INNER CORE,1
3863,-71.068787,3,354.7180968,42.383642,6886946,36088668,Entire home/apt,1,United States,Boston,Charlestown,Bunker Hill Street,0,0,4,2,1,210,420,0,2,06:59.3,42.383642,-71.068787,2,35,Boston,INNER CORE,1
2852,-71.065351,3,354.8005281,42.376435,3820516,128280,Private room,2,United States,Boston,Charlestown,Salem Street,1,0,2,1,1,210,420,0,2,12:04.5,42.376435,-71.065351,1,35,Boston,INNER CORE,1
191,-71.066769,3,352.5400325,42.376551,44205,128280,Entire home/apt,1,United States,Boston,Charlestown,Salem Street,69,5,2,1,1,235,470,0,2,12:33.6,42.376551,-71.066769,2,35,Boston,INNER CORE,1
2003,-71.058247,3,353.499926,42.374861,2477372,12670640,Entire home/apt,1,United States,Boston,Charlestown,Chestnut Street,5,5,2,1,1,250,500,0,1,41:46.1,42.374861,-71.058247,2,35,Boston,INNER CORE,1
2709,-71.06573,3,352.058876,42.378607,5754501,22842174,Entire home/apt,1,United States,Boston,Charlestown,Sullivan Street,2,5,4,2,1,250,500,0,1,41:32.8,42.378607,-71.06573,2,35,Boston,INNER CORE,1
3109,-71.062025,3,354.45315,42.374157,6000531,1446735,Entire home/apt,1,United States,Boston,Charlestown,Main Street,1,5,4,1,1,250,500,0,,01:59.3,42.374157,-71.062025,2,35,Boston,INNER CORE,1
3853,-71.066656,3,350.0759203,42.383665,6436243,14100055,Entire home/apt,1,United States,Boston,Charlestown,North Mead Street,0,0,,2,1,250,500,0,2,52:38.7,42.383665,-71.066656,2,35,Boston,INNER CORE,1
3867,-71.067282,3,352.5228309,42.37843,5620496,22842174,Entire home/apt,1,United States,Boston,Charlestown,sulllivan street,0,0,4,2,1,250,500,0,1,28:18.4,42.37843,-71.067282,2,35,Boston,INNER CORE,1
134,-71.066627,3,352.1069848,42.378338,29765,128280,Entire home/apt,1,United States,Boston,Charlestown,Salem St,84,5,2,1,1,295,590,0,2,15:40.3,42.378338,-71.066627,2,35,Boston,INNER CORE,1
3851,-71.060685,3,354.8979518,42.378389,6121599,31721133,Entire home/apt,1,United States,Boston,Charlestown,Bunker Hill Street,0,0,4,2,1,300,600,0,1,16:51.1,42.378389,-71.060685,2,35,Boston,INNER CORE,1
1834,-71.059878,3,352.3756427,42.376181,1421610,7652728,Entire home/apt,1,United States,Boston,Charlestown,Monument Square,6,5,4,2,2,320,640,0,2,36:50.8,42.376181,-71.059878,2,35,Boston,INNER CORE,1
2415,-71.066205,3,350.8869608,42.378439,3269035,16530105,Entire home/apt,1,United States,Boston,Charlestown,High Street,3,5,4,2,2.5,375,750,0,2,58:26.1,42.378439,-71.066205,2,35,Boston,INNER CORE,1
3108,-71.06924,3,350.0414945,42.380031,6343146,23808733,Entire home/apt,1,United States,Boston,Charlestown,Oak Street,1,5,5,3,2,375,750,0,3,39:55.0,42.380031,-71.06924,2,35,Boston,INNER CORE,1
1835,-71.063384,3,353.7566148,42.378556,1623240,8093184,Entire home/apt,1,United States,Boston,Charlestown,Elm Street,6,5,,3,3.5,400,800,0,3,54:27.0,42.378556,-71.063384,2,35,Boston,INNER CORE,1
3855,-71.065681,3,351.863005,42.377895,5628808,28759412,Entire home/apt,1,United States,Boston,Charlestown,Lawnwood Place,0,0,5,2,2.5,400,800,0,1,11:40.5,42.377895,-71.065681,2,35,Boston,INNER CORE,1
414,-71.06333,3,351.8302493,42.371913,3749523,3842205,Entire home/apt,1,United States,Boston,Charlestown,Old Rutherford Avenue,39,4.5,,3,3,450,900,0,1,22:21.4,42.371913,-71.06333,2,35,Boston,INNER CORE,1
1144,-71.060962,3,354.3590177,42.371045,1844238,9424642,Entire home/apt,1,United States,Boston,Charlestown,Constitution Road,14,5,,2,1,500,1000,0,1,18:25.4,42.371045,-71.060962,2,35,Boston,INNER CORE,1
3857,-71.067669,3,353.464836,42.383824,7009774,36747522,Entire home/apt,1,United States,Boston,Charlestown,Chappie Street,0,0,,3,3,599,1198,0,2,52:00.1,42.383824,-71.067669,2,35,Boston,INNER CORE,1
3856,-71.065919,3,352.6925257,42.376033,5813992,122982,Entire home/apt,1,United States,Boston (Charlestown),Charlestown,Main Street,0,0,4,3,1,200,400,0,3,23:05.9,42.376033,-71.065919,2,35,Boston,INNER CORE,1
419,-71.059211,3,350.8926199,42.375024,1223050,3432624,Private room,2,United States,Charlestown,Charlestown,Chestnut Street,38,5,1,1,1,95,190,0,2,34:41.1,42.375024,-71.059211,1,35,Boston,INNER CORE,1
151,-71.061177,3,351.7696744,42.374043,45987,205107,Entire home/apt,1,United States,Charlestown,Charlestown,Monument Ave,80,4.5,3,1,0,150,300,0,3,35:23.5,42.374043,-71.061177,2,35,Boston,INNER CORE,1
41,-71.062805,3,351.6932638,42.37755,708802,3648427,Entire home/apt,1,United States,Charlestown,Charlestown,Elm St,149,5,4,1,1,150,300,0,2,56:42.2,42.37755,-71.062805,2,35,Boston,INNER CORE,1
204,-71.062379,3,352.7325794,42.373346,1227322,6683092,Entire home/apt,1,United States,Charlestown,Charlestown,Tremont Street,65,4.5,4,1,1,195,390,0,2,19:17.9,42.373346,-71.062379,2,35,Boston,INNER CORE,1
3860,-71.063287,3,351.705972,42.378136,6690605,35018472,Entire home/apt,1,United States,Charlestown,Charlestown,Green St,0,0,4,1,1,250,500,0,,46:49.8,42.378136,-71.063287,2,35,Boston,INNER CORE,1
1143,-71.061182,3,352.8724157,42.378898,1587540,2004732,Entire home/apt,1,United States,Charlestown,Charlestown,Green Street,14,5,4,3,1.5,299,598,0,3,57:27.1,42.378898,-71.061182,2,35,Boston,INNER CORE,1
3862,-71.062233,3,350.3961323,42.379946,5726250,29688938,Entire home/apt,1,United States,Charlestown,Charlestown,Elm St,0,0,5,3,4,300,600,0,2,44:16.0,42.379946,-71.062233,2,35,Boston,INNER CORE,1
360,-71.061908,3,351.6163968,42.381348,3721095,10477638,Entire home/apt,1,United States,Charlestown,Charlestown,Mystic Street,44,5,,3,2,325,650,0,1,18:47.2,42.381348,-71.061908,2,35,Boston,INNER CORE,1
3861,-71.053309,3,351.2103006,42.375255,6627802,30658962,Entire home/apt,1,United States,Charlestown,Charlestown,8th Street,0,0,3,2,2,1000,2000,0,3,46:05.5,42.375255,-71.053309,2,35,Boston,INNER CORE,1
2905,-71.055591,3,351.1326236,42.366398,4998197,25774612,Private room,2,United States,Boston,"Charter Street, Bosto",Charter Street,1,4,1,1,1,68,136,0,1,08:24.2,42.366398,-71.055591,2,35,Boston,INNER CORE,1
2021,-71.109554,3,352.8626721,42.373499,2858435,2266966,Shared room,3,United States,Cambridge,"Chatham St, Cambridg",Chatham St,5,4,4,1,1,100,200,0,1,55:14.1,42.373499,-71.109554,2,49,Cambridge,INNER CORE,1
3906,-71.061009,3,354.1817063,42.35314,7008913,522171,Entire home/apt,1,United States,Boston,"Chauncy St, Bosto",Chauncy St,0,0,2,1,1,259,518,0,1,23:38.2,42.35314,-71.061009,2,35,Boston,INNER CORE,1
3705,-71.121485,3,352.0734354,42.379178,6316313,32146296,Entire home/apt,1,United States,Cambridge,"Chauncy St, Cambridg",Chauncy St,0,0,2,1,1,122,244,0,21,43:49.6,42.379178,-71.121485,2,49,Cambridge,INNER CORE,1
1893,-71.028693,3,354.6726361,42.390013,4120067,6315338,Private room,2,United States,Chelsea,Chelsea,Highland Street,5,4,1,1,1,40,80,0,4,43:05.2,42.390013,-71.028693,1,57,Chelsea,INNER CORE,1
361,-71.021975,3,352.8324307,42.400534,1917902,3637081,Entire home/apt,1,United States,Chelsea,Chelsea,Broadway,44,4,4,1,1,99,198,0,1,09:57.2,42.400534,-71.021975,2,57,Chelsea,INNER CORE,1
1081,-71.023956,3,350.4229407,42.398813,5445129,3637081,Entire home/apt,1,United States,Chelsea,Chelsea,Broadway,15,4,4,1,1,99,198,0,1,14:51.7,42.398813,-71.023956,2,57,Chelsea,INNER CORE,1
1263,-71.023585,3,353.1660085,42.400353,5708972,3637081,Entire home/apt,1,United States,Chelsea,Chelsea,Broadway,12,4,4,1,1,99,198,0,1,58:33.8,42.400353,-71.023585,2,57,Chelsea,INNER CORE,1
309,-71.029674,3,352.9937625,42.387396,4623630,15489841,Private room,2,United States,Chelsea,Chelsea,Congress Avenue,48,5,4,1,1.5,110,220,0,1,26:05.9,42.387396,-71.029674,1,57,Chelsea,INNER CORE,1
3868,-71.023833,3,352.1222053,42.399612,4653679,24088518,Entire home/apt,1,United States,Chelsea,Chelsea,Broadway,0,0,4,2,1,130,260,0,1,33:18.2,42.399612,-71.023833,2,57,Chelsea,INNER CORE,1
3870,-71.031182,3,352.953712,42.395169,8892,27727,Entire home/apt,1,United States,Chelsea,Chelsea,Crescent Ave,0,0,4,2,1.5,145,290,0,,20:28.9,42.395169,-71.031182,2,57,Chelsea,INNER CORE,1
2710,-71.035731,3,350.7293189,42.405256,6480793,8080647,Entire home/apt,1,United States,Chelsea,Chelsea,Washington Avenue,2,5,2,2,1.5,177,354,0,2,49:51.1,42.405256,-71.035731,2,57,Chelsea,INNER CORE,1
1037,-71.023686,3,353.3483858,42.401741,4000486,20741301,Entire home/apt,1,United States,Chelsea,Chelsea,Revere Beach Parkway,16,5,4,2,2,280,560,0,1,10:54.0,42.401741,-71.023686,2,57,Chelsea,INNER CORE,1
2027,-71.109115,3,353.2261466,42.31359,6059968,5028116,Shared room,3,United States,Boston,"Chestnut Ave, Bosto",Chestnut Ave,5,5,2,1,1,80,160,0,1,51:27.4,42.31359,-71.109115,2,35,Boston,INNER CORE,1
2402,-71.108546,3,352.1208455,42.316273,3898229,13391182,Entire home/apt,1,United States,Boston,"Chestnut Avenue, Bosto",Chestnut Avenue,3,3.5,5,2,2.5,250,500,0,2,54:38.0,42.316273,-71.108546,2,35,Boston,INNER CORE,1
2230,-71.164095,3,354.1327742,42.315254,6543170,7781058,Private room,2,United States,Brookline,Chestnut Hill,Hammond Street,3,4,2,1,1,85,170,0,1,27:52.2,42.315254,-71.164095,1,46,Brookline,INNER CORE,1
2634,-71.146679,3,351.2552025,42.299166,3285585,16605319,Entire home/apt,1,United States,Brookline,Chestnut Hill,Woodcliff Road,2,0,,5,4,1200,2400,0,1,35:18.7,42.299166,-71.146679,2,46,Brookline,INNER CORE,1
2061,-71.159418,3,352.9369164,42.333414,5735693,15501263,Private room,2,United States,Chestnut Hill,Chestnut Hill,Beacon St,4,4.5,3,1,1,125,250,0,2,18:02.7,42.333414,-71.159418,1,35,Boston,INNER CORE,1
1578,-71.17625,3,351.7008964,42.334543,3610494,18192894,Entire home/apt,1,United States,Chestnut hill,Chestnut Hill,Crosby Rd,8,5,3,1,1,130,260,0,,40:35.1,42.334543,-71.17625,2,207,Newton,INNER CORE,1
2266,-71.161556,3,351.9454423,42.332477,3044039,15501263,Private room,2,United States,Newton,Chestnut Hill,Beacon Street,3,4,3,1,1,125,250,0,2,03:56.5,42.332477,-71.161556,1,207,Newton,INNER CORE,1
1431,-71.176952,3,352.2177469,42.336187,3907210,10176062,Private room,2,United States,Newton,Chestnut Hill,Hammond Street,9,4.5,2,1,1,160,320,0,2,07:34.0,42.336187,-71.176952,1,207,Newton,INNER CORE,1
1754,-71.178247,3,354.7272819,42.335935,1970755,10176062,Private room,2,United States,Newton,Chestnut Hill,Hammond Street,6,4.5,2,1,1,160,320,0,2,24:09.1,42.335935,-71.178247,1,207,Newton,INNER CORE,1
2265,-71.176457,3,354.0071438,42.335949,4209390,10176062,Private room,2,United States,Newton,Chestnut Hill,Hammond Street,3,4.5,3,1,1,170,340,0,2,10:20.5,42.335949,-71.176457,1,207,Newton,INNER CORE,1
863,-71.178236,3,352.5144615,42.333952,3311168,10176062,Entire home/apt,1,United States,Newton,Chestnut Hill,Hammond Street,20,4,5,1,1,175,350,0,2,00:14.4,42.333952,-71.178236,2,207,Newton,INNER CORE,1
462,-71.177509,3,352.795766,42.334082,2225400,11404713,Entire home/apt,1,United States,Newton,Chestnut Hill,Monadnock Road,36,5,,5,6.5,695,1390,0,2,22:28.4,42.334082,-71.177509,2,207,Newton,INNER CORE,1
3363,-71.060094,3,351.7526303,42.37408,2798599,14099596,Private room,2,United States,Boston,"Chestnut St, Bosto",Chestnut St,0,0,2,1,1,150,300,0,1,17:41.9,42.37408,-71.060094,1,35,Boston,INNER CORE,1
